node1	node2	cs1	cs2	Q_ID
675248	585941	1	1	9169128
597784	650019	1	1	9169162
532834	681246	1	1	9169289
424681	738099	1	1	9169376
738018	720427	1	1	9169386
738018	725292	1	1	9169386
719326	373531	1	1	9169433
719326	571575	1	1	9169433
699733	699882	1	1	9169607
654168	678714	1	1	9169621
548788	755905	1	1	9169739
736233	710641	1	1	9169778
736233	611268	1	1	9169778
719964	719964	1	1	9169919
476486	717293	1	1	9169932
744226	615113	1	1	9170085
744226	707489	1	1	9170085
744226	704866	1	1	9170085
709319	701664	1	1	9170412
709319	684908	1	1	9170412
749407	749407	1	1	9170460
749407	748301	1	1	9170460
749407	683989	1	1	9170460
749407	444515	1	1	9170460
541600	541600	1	1	9170708
541600	396814	1	1	9170708
541600	713630	1	1	9170708
653648	534582	1	1	9170893
500161	539360	1	1	9171212
500161	680858	1	1	9171212
276570	529869	1	1	9171293
501008	764228	1	1	9171530
501008	608785	1	1	9171530
501008	760405	1	1	9171530
765990	756706	1	1	9171680
765990	596444	1	1	9171680
765990	658064	1	1	9171775
116707	606000	1	1	9172321
476486	683094	1	1	9172349
700538	701192	1	1	9172886
619355	503431	1	1	9172896
619355	683094	1	1	9172896
619355	600834	1	1	9172896
734819	684810	1	1	9173275
759063	690131	1	1	9173310
714618	539360	1	1	9173424
440200	707726	1	1	9173483
440200	713909	1	1	9173483
440200	678714	1	1	9173483
440200	621898	1	1	9173483
440200	689500	1	1	9173483
440200	705332	1	1	9173483
440200	625929	1	1	9173483
440200	546798	1	1	9173483
440200	724064	1	1	9173483
440200	704527	1	1	9173483
705160	628982	1	1	9173646
705160	512418	1	1	9173646
705160	759898	1	1	9173646
705160	355208	1	1	9173646
705160	339854	1	1	9173646
705160	748301	1	1	9173646
705160	759898	1	1	9173646
699024	760385	1	1	9173774
579989	355208	1	1	9173839
579989	501008	1	1	9173839
746643	734239	1	1	9173985
501008	684908	1	1	9174059
501008	658377	1	1	9174059
601125	734239	1	1	9174100
601125	372636	1	1	9174100
601125	601125	1	1	9174100
601125	372636	1	1	9174100
765982	372636	1	1	9174183
261815	699024	1	1	9174534
116707	436702	1	1	9174599
116707	116707	1	1	9174599
615273	623521	1	1	9174628
686306	663322	1	1	9174660
686306	754628	1	1	9174660
596253	621898	1	1	9175163
596253	765900	1	1	9175163
596253	592058	1	1	9175163
658377	757293	1	1	9175315
658377	757293	1	1	9175315
650019	529829	1	1	9175523
650019	411648	1	1	9175523
731070	381556	1	1	9175653
731070	529829	1	1	9175653
731070	622836	1	1	9175653
731070	725060	1	1	9175653
731070	478666	1	1	9175653
516509	516509	1	1	9175734
579474	713630	1	1	9175928
580947	346621	1	1	9176041
535487	725060	1	1	9176204
735105	730602	1	1	9176742
735105	667110	1	1	9176742
735361	541205	1	1	9176818
735105	682347	1	1	9176951
735105	616599	1	1	9176951
760764	705527	1	1	9177204
746718	609647	1	1	9177529
746718	734239	1	1	9177529
659638	719203	1	1	9177679
659638	762873	1	1	9177679
675248	663322	1	1	9177782
539360	638547	1	1	9178035
616487	616487	1	1	9178070
616487	493462	1	1	9178070
616487	736344	1	1	9178070
616487	621898	1	1	9178070
719964	719964	1	1	9178247
762625	562480	1	1	9178314
509698	509698	1	1	9178633
509698	246407	1	1	9178633
253064	596444	1	1	9179176
665970	665970	1	1	9179230
665970	709353	1	1	9179230
615826	707253	1	1	9179254
679154	596444	1	1	9179445
679723	491902	1	1	9179527
735902	422207	1	1	9179549
759063	750635	1	1	9179793
728308	613054	1	1	9179814
388083	512863	1	1	9179829
524575	760405	1	1	9180166
677494	692639	1	1	9180583
747643	728874	1	1	9180631
747643	650106	1	1	9180631
524575	728688	1	1	9180984
632307	758982	1	1	9181041
632307	715466	1	1	9181041
766475	766475	1	1	9181108
500161	684810	1	1	9181125
725291	615111	1	1	9181168
709319	226299	1	1	9181177
709319	744250	1	1	9181177
766475	355208	1	1	9181301
766475	765336	1	1	9181301
736719	762723	1	1	9181322
116707	116707	1	1	9181826
116707	436702	1	1	9181826
116707	681292	1	1	9181826
479734	758335	1	1	9181866
633760	665232	1	1	9181888
633760	651071	1	1	9181888
599785	737773	1	1	9182156
682518	735674	1	1	9182220
593684	602804	1	1	9182307
608250	665232	1	1	9182361
425918	414614	1	1	9182368
550371	739274	1	1	9182412
550371	699882	1	1	9182412
518224	743281	1	1	9182437
518224	739274	1	1	9182437
411489	548788	1	1	9182519
284285	765336	1	1	9182574
746643	523914	1	1	9182616
749407	749407	1	1	9182647
539360	646248	1	1	9183220
751356	737773	1	1	9183259
751356	711551	1	1	9183259
600970	488604	1	1	9183270
766599	474690	1	1	9183338
571085	749407	1	1	9183446
749206	667773	1	1	9183485
273155	748301	1	1	9183555
529085	597370	1	1	9183659
710466	710466	1	1	9183673
710466	710466	1	1	9183673
710466	737773	1	1	9183673
709319	63543	1	1	9183676
709319	446095	1	1	9183676
709319	615481	1	1	9183676
765502	657486	1	1	9184171
765502	657486	1	1	9184171
766624	444515	1	1	9184203
766624	655508	1	1	9184345
766624	710539	1	1	9184345
766624	529085	1	1	9184461
766624	753616	1	1	9184461
766624	699249	1	1	9184471
766637	585941	1	1	9184487
722805	684908	1	1	9184578
722805	696300	1	1	9184578
722805	666250	1	1	9184578
393451	585585	1	1	9184686
450207	579624	1	1	9185153
450207	579624	1	1	9185153
755905	622836	1	1	9185512
755905	622836	1	1	9185512
633760	613944	1	1	9185935
633760	641629	1	1	9185935
766673	766624	1	1	9186066
523129	529829	1	1	9186072
523129	665054	1	1	9186072
765900	746315	1	1	9186167
401331	749025	1	1	9186757
401331	695820	1	1	9186757
401331	734239	1	1	9186757
401331	758527	1	1	9186757
719290	763328	1	1	9186769
518629	684908	1	1	9187254
518629	741687	1	1	9187254
604350	751289	1	1	9187423
604350	665232	1	1	9187423
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	341992	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	386219	1	1	9187447
621898	717991	1	1	9187447
621898	738065	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	738065	1	1	9187447
621898	587726	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	738065	1	1	9187447
621898	761026	1	1	9187447
621898	341992	1	1	9187447
621898	755905	1	1	9187447
621898	341992	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	755905	1	1	9187447
621898	621898	1	1	9187447
621898	755905	1	1	9187447
621898	262559	1	1	9187447
621898	386219	1	1	9187447
621898	341992	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	755905	1	1	9187447
621898	717991	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	738065	1	1	9187447
621898	386219	1	1	9187447
621898	738065	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	755905	1	1	9187447
621898	262559	1	1	9187447
621898	341992	1	1	9187447
621898	621898	1	1	9187447
621898	262559	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	761026	1	1	9187447
621898	761026	1	1	9187447
621898	446095	1	1	9187447
621898	725060	1	1	9187447
621898	761026	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	761026	1	1	9187447
621898	717991	1	1	9187447
621898	761026	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	738065	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	341992	1	1	9187447
621898	755905	1	1	9187447
621898	262559	1	1	9187447
621898	738065	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	321743	1	1	9187447
621898	755905	1	1	9187447
621898	755905	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	755905	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	717991	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	262559	1	1	9187447
621898	761026	1	1	9187447
621898	761026	1	1	9187447
621898	717991	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	755905	1	1	9187447
621898	621898	1	1	9187447
621898	755905	1	1	9187447
621898	717991	1	1	9187447
621898	674550	1	1	9187447
621898	262559	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	717991	1	1	9187447
621898	654426	1	1	9187447
621898	717991	1	1	9187447
621898	738065	1	1	9187447
621898	621898	1	1	9187447
621898	262559	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	654426	1	1	9187447
621898	262559	1	1	9187447
621898	682301	1	1	9187447
621898	262559	1	1	9187447
621898	262559	1	1	9187447
621898	341992	1	1	9187447
621898	341992	1	1	9187447
621898	717991	1	1	9187447
621898	341992	1	1	9187447
621898	341992	1	1	9187447
621898	717991	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	761026	1	1	9187447
621898	738065	1	1	9187447
621898	717991	1	1	9187447
621898	717991	1	1	9187447
621898	761026	1	1	9187447
621898	386219	1	1	9187447
621898	717991	1	1	9187447
621898	386219	1	1	9187447
621898	262559	1	1	9187447
621898	386219	1	1	9187447
621898	262559	1	1	9187447
621898	386219	1	1	9187447
621898	621898	1	1	9187447
621898	717991	1	1	9187447
621898	621898	1	1	9187447
621898	621898	1	1	9187447
621898	262559	1	1	9187447
621898	725060	1	1	9187447
621898	262559	1	1	9187447
621898	717991	1	1	9187447
621898	755905	1	1	9187447
621898	761026	1	1	9187447
164558	416139	1	1	9187624
569644	745945	1	1	9187683
422691	564749	1	1	9187687
749407	709353	1	1	9187803
749407	710981	1	1	9187803
749407	683989	1	1	9187803
525739	719203	1	1	9187823
525739	766155	1	1	9187823
761985	761000	1	1	9187997
761985	761000	1	1	9187997
761985	699249	1	1	9187997
581615	749407	1	1	9188049
501008	684908	1	1	9188087
501008	474690	1	1	9188087
615481	615481	1	1	9188148
615481	588295	1	1	9188148
615481	534582	1	1	9188148
712759	680015	1	1	9188242
600186	744016	1	1	9188338
600186	460904	1	1	9188338
746718	754628	1	1	9188476
746718	747685	1	1	9188476
750783	491131	1	1	9188552
443958	750644	1	1	9188674
443958	463092	1	1	9188674
754906	689743	1	1	9188999
596253	719964	1	1	9189147
761479	710981	1	1	9189171
761479	659405	1	1	9189171
690409	710981	1	1	9189209
690409	681246	1	1	9189209
690409	313667	1	1	9189209
712860	747175	1	1	9189267
581615	747175	1	1	9189288
454835	759842	1	1	9189298
640205	694526	1	1	9189555
640205	583005	1	1	9189555
766675	446095	1	1	9189651
581615	743281	1	1	9189882
613147	601947	1	1	9189954
384631	589584	1	1	9190171
658377	658377	1	1	9190304
658377	658377	1	1	9190304
663677	736745	1	1	9190396
663677	663677	1	1	9190396
663677	679753	1	1	9190396
663677	270519	1	1	9190396
663677	663677	1	1	9190396
599785	565712	1	1	9190419
766099	651053	1	1	9190470
766099	765632	1	1	9190470
766099	631454	1	1	9190470
766099	461184	1	1	9190470
734819	618102	1	1	9190556
749407	594239	1	1	9191156
749407	683989	1	1	9191156
749407	594239	1	1	9191156
749407	594239	1	1	9191156
751356	653991	1	1	9191214
737773	762764	1	1	9191355
269801	254185	1	1	9191603
726993	593672	1	1	9191633
641139	641139	1	1	9191760
675704	608561	1	1	9192008
589410	589410	1	1	9192185
677880	677880	1	1	9192600
677880	590509	1	1	9192600
677880	410854	1	1	9192600
524720	735674	1	1	9192760
767052	372636	1	1	9192800
767052	731229	1	1	9192800
683989	446459	1	1	9192845
674333	636106	1	1	9192980
338452	735902	1	1	9193143
761026	621898	1	1	9193777
761026	761026	1	1	9193777
581615	631454	1	1	9193893
581615	632067	1	1	9193893
581615	539497	1	1	9193893
717293	738065	1	1	9193996
717293	631454	1	1	9193996
717293	738065	1	1	9193996
717293	585585	1	1	9193996
717293	702991	1	1	9193996
717293	742632	1	1	9193996
761479	410854	1	1	9194008
467090	763588	1	1	9194035
529085	712478	1	1	9194058
529085	712478	1	1	9194058
684673	346621	1	1	9194669
116707	585585	1	1	9194760
521079	356566	1	1	9194806
565940	564084	1	1	9194808
565940	588993	1	1	9194808
565940	333532	1	1	9194808
565940	333532	1	1	9194808
565940	333532	1	1	9194808
550193	719203	1	1	9195008
581615	707748	1	1	9195085
550193	116707	1	1	9195338
550193	682347	1	1	9195338
285024	703164	1	1	9195367
432904	520410	1	1	9195373
393451	720604	1	1	9195425
393451	700537	1	1	9195425
393451	700537	1	1	9195425
738065	749032	1	1	9195453
738065	672171	1	1	9195453
738065	717293	1	1	9195453
738065	636106	1	1	9195453
738065	546798	1	1	9195453
738065	660344	1	1	9195453
738065	758678	1	1	9195453
738065	636106	1	1	9195453
738065	526343	1	1	9195453
738065	585941	1	1	9195453
738065	764550	1	1	9195453
738065	750644	1	1	9195453
738065	742632	1	1	9195453
738065	725060	1	1	9195453
738065	725060	1	1	9195453
738065	678714	1	1	9195453
738065	763542	1	1	9195453
738065	647575	1	1	9195453
632220	463092	1	1	9195770
581615	422207	1	1	9195813
581615	586281	1	1	9195813
581615	590509	1	1	9195813
568879	446459	1	1	9196211
568879	659405	1	1	9196211
529085	734347	1	1	9196216
647989	647989	1	1	9196473
719964	761456	1	1	9197078
719964	377824	1	1	9197078
719964	377824	1	1	9197078
761479	751723	1	1	9197159
558689	588125	1	1	9197186
558689	588293	1	1	9197186
383594	553476	1	1	9197203
581615	632384	1	1	9197265
767273	765336	1	1	9197431
767273	758982	1	1	9197431
679753	659183	1	1	9197615
765649	703976	1	1	9197817
765649	761358	1	1	9197817
393451	599785	1	1	9197872
627520	744792	1	1	9198341
721595	731229	1	1	9198861
754844	674851	1	1	9199172
579989	318442	1	1	9199571
683858	720015	1	1	9199629
720628	567783	1	1	9199921
720628	491902	1	1	9199921
720628	735674	1	1	9199921
720628	736556	1	1	9199921
720628	741706	1	1	9199921
767419	680858	1	1	9199928
711052	483863	1	1	9200011
548925	665054	1	1	9200773
631994	384995	1	1	9200905
631994	711551	1	1	9200905
325334	767306	1	1	9201222
326749	326749	1	1	9201251
326749	422207	1	1	9201251
648120	600834	1	1	9201298
569016	567783	1	1	9201783
569016	567783	1	1	9201783
569016	717991	1	1	9201783
748301	736553	1	1	9201872
766578	767617	1	1	9201885
766578	460783	1	1	9201885
766578	460783	1	1	9201885
496011	109953	1	1	9201919
285024	636106	1	1	9201961
285024	409494	1	1	9201961
285024	712860	1	1	9201961
285024	422207	1	1	9201961
285024	766653	1	1	9201961
285024	611063	1	1	9201961
285024	611137	1	1	9201961
736238	388359	1	1	9202017
736238	597370	1	1	9202017
736238	410854	1	1	9202017
628759	748301	1	1	9202081
628759	655721	1	1	9202081
628759	719588	1	1	9202081
628759	512128	1	1	9202081
269801	558689	1	1	9202084
269801	569016	1	1	9202084
269801	269801	1	1	9202084
269801	527013	1	1	9202084
269801	622836	1	1	9202084
434145	665054	1	1	9202134
434145	698381	1	1	9202134
434145	698381	1	1	9202134
434145	748301	1	1	9202134
368514	682347	1	1	9202175
512418	668457	1	1	9202228
413511	570248	1	1	9202308
413511	767617	1	1	9202308
413511	682347	1	1	9202308
413511	422207	1	1	9202308
463637	813387	1	1	9202321
245978	245978	1	1	9202492
245978	388359	1	1	9202492
671087	397883	1	1	9202504
548925	720841	1	1	9202535
245978	519124	1	1	9202542
245978	755934	1	1	9202542
245978	678714	1	1	9202542
245978	654426	1	1	9202542
245978	675248	1	1	9202542
245978	627380	1	1	9202542
673372	748301	1	1	9202648
627080	684673	1	1	9202672
650320	659405	1	1	9202674
650320	663341	1	1	9202674
586281	586281	1	1	9202768
586281	444515	1	1	9202768
586281	684908	1	1	9202768
536950	539497	1	1	9202819
536950	539497	1	1	9202819
668921	720427	1	1	9203116
668921	300398	1	1	9203116
548925	666250	1	1	9203429
548925	666250	1	1	9203429
732283	752038	1	1	9203464
732283	698004	1	1	9203464
732283	752038	1	1	9203519
152338	683989	1	1	9203662
480812	363922	1	1	9203700
480812	744340	1	1	9203700
723773	669629	1	1	9203798
723773	766653	1	1	9203798
723773	585585	1	1	9203798
723773	474464	1	1	9203798
723773	759249	1	1	9203798
723773	726365	1	1	9203798
723773	757196	1	1	9203798
512863	372636	1	1	9203838
512863	678714	1	1	9203838
512863	270519	1	1	9203838
512863	684931	1	1	9203838
512863	678714	1	1	9203838
512863	646248	1	1	9203838
386219	341040	1	1	9203904
386219	706031	1	1	9203904
386219	276570	1	1	9203904
683094	568133	1	1	9204098
683094	767617	1	1	9204098
751356	725132	1	1	9204161
751356	722943	1	1	9204161
657181	734347	1	1	9204240
657181	767617	1	1	9204240
657181	217284	1	1	9204240
682347	496328	1	1	9204326
682347	529829	1	1	9204326
682347	765294	1	1	9204326
600141	383594	1	1	9204510
632067	529829	1	1	9204518
632067	609506	1	1	9204518
401331	285987	1	1	9204590
536240	564084	1	1	9204682
536240	588007	1	1	9204682
591899	767619	1	1	9204711
591899	720841	1	1	9204711
591899	591899	1	1	9204711
591899	591899	1	1	9204711
584122	512863	1	1	9205110
584122	707767	1	1	9205110
156821	606000	1	1	9205168
529092	766653	1	1	9205452
529092	747175	1	1	9205452
659638	738868	1	1	9205479
461184	707767	1	1	9205501
492328	726365	1	1	9205522
492328	707767	1	1	9205522
492328	755142	1	1	9205522
732707	446095	1	1	9205744
548021	730602	1	1	9205969
548021	425774	1	1	9205969
492328	684908	1	1	9206032
696906	469234	1	1	9206334
696906	476136	1	1	9206334
353799	711551	1	1	9206340
353799	751722	1	1	9206340
353799	329203	1	1	9206340
353799	425774	1	1	9206340
353799	730602	1	1	9206340
655022	751722	1	1	9206352
655022	691837	1	1	9206352
767832	655904	1	1	9206374
767832	693013	1	1	9206374
383594	691837	1	1	9206450
363825	647575	1	1	9206505
363825	765336	1	1	9206505
639742	543548	1	1	9206565
639742	739274	1	1	9206565
639742	411181	1	1	9206565
639742	684908	1	1	9206565
719483	712860	1	1	9206791
488604	761046	1	1	9207253
650038	756493	1	1	9207264
661647	754088	1	1	9207267
760764	606000	1	1	9207345
496407	652529	1	1	9207360
738868	373531	1	1	9207866
738868	750635	1	1	9207866
294763	469234	1	1	9207872
520790	719488	1	1	9208046
363922	735674	1	1	9208220
363922	439898	1	1	9208220
326454	639574	1	1	9208376
596281	683094	1	1	9208485
596281	760405	1	1	9208485
373531	619958	1	1	9208616
373531	619958	1	1	9208616
767273	696173	1	1	9209027
767273	653991	1	1	9209027
600214	750584	1	1	9209313
583814	653991	1	1	9209405
233546	716392	1	1	9209506
233546	688048	1	1	9209506
230284	373531	1	1	9209643
580960	649607	1	1	9209721
580960	686698	1	1	9209721
580960	580960	1	1	9209721
580960	579624	1	1	9209721
580960	649607	1	1	9209721
580960	512863	1	1	9209721
266303	609506	1	1	9209928
437943	741110	1	1	9210171
332387	653991	1	1	9210321
386219	491902	1	1	9210559
386219	526343	1	1	9210559
386219	586281	1	1	9210559
386219	734320	1	1	9210559
386219	699882	1	1	9210559
386219	512128	1	1	9210559
386219	380014	1	1	9210559
720015	707767	1	1	9210598
589410	684931	1	1	9210638
69332	564084	1	1	9210736
69332	748301	1	1	9210736
69332	564084	1	1	9210736
529085	480238	1	1	9210802
754302	410854	1	1	9211242
659405	739274	1	1	9211269
659405	405311	1	1	9211269
619958	619958	1	1	9211405
619958	496328	1	1	9211405
719539	713630	1	1	9211704
719539	736745	1	1	9211704
309584	683094	1	1	9212064
309584	767770	1	1	9212064
755905	746230	1	1	9212111
755905	688048	1	1	9212111
755905	753018	1	1	9212111
755905	548788	1	1	9212111
755905	688048	1	1	9212111
698719	263867	1	1	9212351
539497	511488	1	1	9212465
728874	756706	1	1	9212812
758901	759842	1	1	9213032
758901	739991	1	1	9213153
463092	704812	1	1	9213282
463092	699882	1	1	9213282
463092	565461	1	1	9213282
463092	272196	1	1	9213282
463092	405311	1	1	9213282
463092	755905	1	1	9213282
463092	751722	1	1	9213282
463092	437403	1	1	9213282
463092	469234	1	1	9213282
463092	529869	1	1	9213282
652380	758335	1	1	9213542
548925	758335	1	1	9213545
669629	585941	1	1	9213567
669629	510366	1	1	9213567
669629	627080	1	1	9213567
669629	564084	1	1	9213567
669629	787754	1	1	9213567
669629	548776	1	1	9213567
669629	627080	1	1	9213567
580947	669897	1	1	9213672
580947	669897	1	1	9213672
580947	547964	1	1	9213672
734388	565461	1	1	9213942
766727	652990	1	1	9213995
766727	703976	1	1	9213995
766727	699249	1	1	9213995
699249	766653	1	1	9214026
686378	754294	1	1	9214038
686378	414181	1	1	9214038
734388	732707	1	1	9214212
767388	689432	1	1	9214382
582138	755142	1	1	9214400
646104	684931	1	1	9214547
646104	665054	1	1	9214547
646104	761046	1	1	9214547
646104	726365	1	1	9214547
646104	510983	1	1	9214547
646104	639574	1	1	9214547
581615	716271	1	1	9214750
581615	751722	1	1	9214750
581615	463092	1	1	9214781
581615	272081	1	1	9214781
581615	748301	1	1	9214900
581615	272081	1	1	9214900
581615	569016	1	1	9214900
720628	684931	1	1	9215009
581615	748263	1	1	9215044
328815	652637	1	1	9215134
761479	606000	1	1	9215147
581615	272081	1	1	9215179
581615	767617	1	1	9215179
581615	749774	1	1	9215326
581615	463092	1	1	9215519
581615	690409	1	1	9215519
425642	259395	1	1	9215618
581615	739966	1	1	9215706
539360	570248	1	1	9216070
539360	452740	1	1	9216070
401983	703976	1	1	9216476
581615	766653	1	1	9216555
581615	688048	1	1	9216555
581615	736553	1	1	9216576
728688	706031	1	1	9216601
761479	696906	1	1	9216637
761479	755688	1	1	9216637
658377	735674	1	1	9216947
728688	706031	1	1	9216992
728688	612354	1	1	9216992
285024	658263	1	1	9217171
285024	552279	1	1	9217171
285024	678714	1	1	9217171
740847	613750	1	1	9217309
597719	725292	1	1	9217330
579989	621529	1	1	9217331
579989	340747	1	1	9217331
658377	738877	1	1	9217628
658377	548925	1	1	9217628
684681	730602	1	1	9218123
422778	713406	1	1	9218253
730454	555875	1	1	9218525
730454	663433	1	1	9218525
579989	555875	1	1	9218528
579989	699323	1	1	9218528
658435	768131	1	1	9218619
579971	240906	1	1	9218709
579971	768353	1	1	9218709
768131	656715	1	1	9218790
639572	569016	1	1	9218987
372890	768353	1	1	9219051
599785	746643	1	1	9219278
754192	756706	1	1	9219572
600970	463003	1	1	9219824
600970	523914	1	1	9219824
319940	656182	1	1	9219967
611137	519041	1	1	9220088
759249	548788	1	1	9220425
761479	712452	1	1	9220540
351280	666250	1	1	9220551
363922	458966	1	1	9220554
675704	751356	1	1	9220742
675704	313667	1	1	9220742
766727	526343	1	1	9220839
656980	704714	1	1	9221084
656980	759842	1	1	9221084
271951	667340	1	1	9221098
731075	731075	1	1	9221179
372890	608675	1	1	9221193
105909	105909	1	1	9221282
105909	105909	1	1	9221282
105909	616948	1	1	9221282
695598	681246	1	1	9221346
765502	765502	1	1	9221421
420072	743843	1	1	9221450
581615	463092	1	1	9221558
581615	712777	1	1	9221725
751356	742577	1	1	9221744
357625	683295	1	1	9221873
357625	723773	1	1	9221873
357625	699249	1	1	9221873
768520	363848	1	1	9221880
683295	684908	1	1	9221931
731229	752038	1	1	9222141
696173	749407	1	1	9222194
720841	678714	1	1	9222325
720841	700729	1	1	9222325
720841	663433	1	1	9222325
720841	518871	1	1	9222325
720841	674476	1	1	9222325
383740	705782	1	1	9222422
383740	695311	1	1	9222422
383740	719203	1	1	9222422
699882	737773	1	1	9222529
699882	725132	1	1	9222529
699882	679481	1	1	9222529
699882	517096	1	1	9222529
699882	666250	1	1	9222529
699882	691837	1	1	9222529
730454	705527	1	1	9222824
730454	663433	1	1	9222824
730454	706031	1	1	9222824
386219	704514	1	1	9222843
386219	506000	1	1	9222843
386219	725132	1	1	9222843
386219	583170	1	1	9222843
386219	378472	1	1	9222843
386219	559654	1	1	9222843
386219	755688	1	1	9222843
386219	666250	1	1	9222843
386219	304088	1	1	9222843
768556	768567	1	1	9223075
731712	679753	1	1	9223991
744981	684931	1	1	9224256
744981	683858	1	1	9224256
744981	503725	1	1	9224256
236308	753173	1	1	9224571
683746	719488	1	1	9224802
766653	673215	1	1	9224929
766653	679333	1	1	9224929
766653	735674	1	1	9224929
766653	264227	1	1	9224929
766653	702991	1	1	9224929
766653	638752	1	1	9224929
766653	463092	1	1	9224929
581615	754512	1	1	9225067
436702	738099	1	1	9225072
732283	537062	1	1	9225101
732283	537062	1	1	9225101
581615	768583	1	1	9225349
756728	721982	1	1	9225401
676353	767770	1	1	9225539
712860	767770	1	1	9225634
712860	313272	1	1	9225634
712860	725292	1	1	9225634
712860	463092	1	1	9225634
712860	636106	1	1	9225634
712860	418054	1	1	9225634
520792	745289	1	1	9225716
623841	719936	1	1	9226034
719936	691837	1	1	9226035
719936	691837	1	1	9226035
719936	628357	1	1	9226035
723773	719375	1	1	9226216
723773	658358	1	1	9226216
723773	660344	1	1	9226216
676353	676353	1	1	9226237
581615	695296	1	1	9226289
676353	659331	1	1	9226505
676353	705537	1	1	9226505
653991	730454	1	1	9226651
683295	708143	1	1	9226680
683295	569016	1	1	9226680
683295	753616	1	1	9226680
683295	684908	1	1	9226680
683295	765336	1	1	9226680
683295	386219	1	1	9226680
683295	526350	1	1	9226680
724842	758982	1	1	9227565
724842	666182	1	1	9227565
768852	703340	1	1	9228015
332387	543056	1	1	9228040
746036	735674	1	1	9228116
736294	412564	1	1	9228199
664353	664353	1	1	9228221
768390	768583	1	1	9228262
701066	765946	1	1	9228450
731229	767915	1	1	9228693
768558	693670	1	1	9229019
717991	666250	1	1	9229082
717991	519814	1	1	9229082
717991	717991	1	1	9229082
575954	579971	1	1	9229119
575954	490102	1	1	9229119
575954	717841	1	1	9229119
536879	536879	1	1	9229214
536879	753616	1	1	9229214
673001	368514	1	1	9229284
768594	491902	1	1	9229300
768594	752038	1	1	9229300
768594	768594	1	1	9229300
768594	674172	1	1	9229300
548925	742577	1	1	9229504
666541	684931	1	1	9229577
666541	371095	1	1	9229577
666541	517556	1	1	9229577
767832	472062	1	1	9229601
767832	767150	1	1	9229601
478509	600051	1	1	9229647
711518	463003	1	1	9229668
529085	708321	1	1	9229840
346015	600214	1	1	9229914
558689	688048	1	1	9230197
683094	703340	1	1	9230730
683094	720427	1	1	9230730
727354	699249	1	1	9230831
294763	410854	1	1	9230847
294763	622836	1	1	9230847
767273	558689	1	1	9230880
467090	658263	1	1	9231262
467090	705537	1	1	9231262
467090	708321	1	1	9231262
467090	734347	1	1	9231262
467090	726520	1	1	9231262
581615	705537	1	1	9231340
581615	705537	1	1	9231340
581615	386219	1	1	9231645
372890	588470	1	1	9231700
734520	422207	1	1	9231713
581615	695296	1	1	9231773
581615	700912	1	1	9231773
581615	318442	1	1	9231773
581615	720259	1	1	9232055
581615	720259	1	1	9232055
761479	752566	1	1	9232059
568879	702991	1	1	9232095
581615	696300	1	1	9232101
581615	744797	1	1	9232101
451345	768443	1	1	9232411
690409	726365	1	1	9232467
690409	768780	1	1	9232467
